user_id,task_id,task_type,task_complexity,estimated_duration,start_hour,time_since_last_break,previous_task_type,interruptions,energy_level,completed
16,T135,creative,3,27,22,158,deep,3,3,0
16,T136,admin,2,36,9,144,creative,1,2,1
16,T137,creative,1,83,14,73,admin,4,2,1
16,T138,admin,5,18,10,39,creative,4,1,0
16,T139,admin,5,116,20,64,admin,1,3,0
16,T140,admin,2,115,17,76,admin,2,2,1
16,T141,deep,5,77,7,94,admin,2,1,0
16,T142,creative,1,63,13,100,deep,1,2,1
16,T143,admin,5,42,22,87,creative,3,1,0
16,T144,routine,4,61,6,166,admin,3,3,0
16,T145,creative,1,44,10,177,routine,0,1,0
16,T146,deep,5,112,8,23,creative,2,1,0
16,T147,admin,2,27,10,68,deep,1,2,1
16,T148,routine,2,31,20,6,admin,0,1,0
16,T149,creative,4,40,18,101,routine,1,3,0
16,T150,routine,2,66,6,114,creative,2,1,1
16,T151,creative,1,42,19,39,routine,1,1,1
16,T152,routine,2,71,11,70,creative,2,1,0
16,T153,routine,2,66,22,90,routine,2,1,0
16,T154,routine,4,90,21,8,routine,2,1,0
16,T155,admin,1,37,15,155,routine,6,2,0
16,T156,creative,4,88,14,114,admin,2,3,0
16,T157,creative,2,39,8,138,creative,2,3,1
16,T158,routine,2,61,10,76,creative,1,3,0
16,T159,creative,2,48,15,79,routine,0,3,0
16,T160,creative,5,10,8,111,creative,1,1,0
16,T161,deep,4,40,15,10,creative,1,3,0
16,T162,routine,2,115,12,99,deep,1,1,0
16,T163,admin,2,64,16,30,routine,1,1,0
16,T164,admin,1,27,8,17,admin,0,1,0
16,T165,routine,3,76,12,110,admin,2,1,0
16,T166,creative,4,118,14,53,routine,2,2,0
16,T167,admin,5,116,7,71,creative,2,1,0
16,T168,routine,2,94,14,49,admin,2,2,0
16,T169,creative,1,80,17,107,routine,0,3,0
16,T170,routine,1,35,21,143,creative,3,1,0
16,T171,routine,3,71,20,9,routine,7,2,0
16,T172,creative,3,83,16,179,routine,3,3,0
16,T173,admin,3,76,8,162,creative,2,2,0
16,T174,creative,2,22,14,31,admin,2,1,0
16,T175,routine,3,12,6,174,creative,1,2,0
16,T176,deep,4,92,12,40,routine,1,3,0
16,T177,routine,1,79,10,78,deep,2,1,0
16,T178,routine,4,53,19,6,routine,2,1,0
16,T179,creative,1,34,18,156,routine,5,3,1
16,T180,creative,5,102,8,58,creative,3,2,0
16,T181,routine,1,29,12,156,creative,4,1,0
16,T182,deep,3,89,17,129,routine,1,1,0
16,T183,admin,5,17,20,56,deep,2,2,0
16,T184,creative,2,78,20,178,admin,2,3,1
16,T185,admin,1,89,18,128,creative,4,3,1
16,T186,deep,3,95,11,173,admin,1,2,0
16,T187,deep,1,84,7,30,deep,1,2,0
16,T188,admin,5,98,10,168,deep,5,2,0
16,T189,creative,4,83,21,165,admin,1,1,0
16,T190,creative,5,15,7,7,creative,1,1,0
16,T191,deep,5,10,19,61,creative,1,2,0
16,T192,routine,4,92,10,92,deep,2,3,0
16,T193,creative,5,113,16,135,routine,2,3,0
16,T194,admin,2,41,19,155,creative,3,3,1
16,T195,creative,4,24,17,166,admin,4,1,0
16,T196,deep,4,63,15,92,creative,1,1,0
16,T197,creative,2,91,12,154,deep,1,1,0
16,T198,deep,4,23,13,34,creative,1,1,0
16,T199,routine,5,117,7,80,deep,0,2,0
17,T0,routine,4,51,10,177,deep,5,2,0
17,T1,routine,1,98,8,29,routine,0,1,0
17,T2,creative,1,77,17,78,routine,5,3,0
17,T3,admin,5,32,16,15,creative,4,1,0
17,T4,routine,1,18,20,166,admin,1,2,0
17,T5,admin,4,14,7,132,routine,2,3,0
17,T6,admin,2,59,12,31,admin,1,2,1
17,T7,deep,3,96,11,25,admin,1,2,1
17,T8,deep,5,57,13,44,deep,1,3,0
17,T9,admin,3,88,22,87,deep,1,1,0
17,T10,deep,2,16,21,93,admin,5,3,0
17,T11,admin,1,104,18,74,deep,2,3,1
17,T12,creative,5,37,8,129,admin,0,2,0
17,T13,deep,1,111,15,6,creative,2,2,0
17,T14,deep,4,31,20,161,deep,0,2,0
17,T15,creative,3,65,16,53,deep,2,2,0
17,T16,admin,1,104,15,9,creative,4,3,0
17,T17,routine,4,58,18,123,admin,2,2,0
17,T18,creative,3,74,21,71,routine,1,3,0
17,T19,deep,2,68,8,60,creative,3,3,0
17,T20,admin,3,69,16,161,deep,1,2,1
17,T21,creative,1,96,15,132,admin,3,2,0
17,T22,admin,2,46,14,47,creative,0,1,0
17,T23,deep,3,108,21,36,admin,2,1,0
17,T24,routine,4,29,12,96,deep,2,3,0
17,T25,admin,3,17,13,74,routine,2,1,0
17,T26,deep,3,75,20,167,admin,2,2,0
17,T27,admin,3,56,15,20,deep,1,1,0
17,T28,creative,3,65,9,36,admin,3,1,0
17,T29,routine,2,14,12,142,creative,4,1,0
17,T30,deep,2,73,14,18,routine,4,2,0
17,T31,routine,4,61,15,64,deep,4,2,0
17,T32,routine,1,29,9,29,routine,4,3,1
17,T33,admin,3,13,17,88,routine,2,3,0
17,T34,admin,2,13,7,89,admin,1,1,0
17,T35,deep,4,39,15,54,admin,1,3,1
17,T36,deep,4,15,22,113,deep,3,2,0
17,T37,routine,1,81,10,101,deep,4,3,0
17,T38,routine,5,46,15,84,routine,2,3,0
17,T39,routine,3,37,15,22,routine,2,1,0
17,T40,deep,4,114,18,24,routine,1,2,0
17,T41,creative,2,23,20,84,deep,3,1,0
17,T42,routine,2,102,12,158,creative,1,1,0
17,T43,creative,2,86,16,150,routine,1,2,0
17,T44,routine,5,49,20,105,creative,0,2,0
17,T45,deep,5,85,9,155,routine,0,1,0
17,T46,creative,3,115,12,143,deep,4,1,0
17,T47,creative,2,107,20,178,creative,1,1,0
17,T48,creative,3,44,21,72,creative,3,1,0
17,T49,routine,4,93,12,35,creative,2,3,0
17,T50,admin,4,92,17,147,routine,2,2,0
17,T51,deep,2,62,10,67,admin,1,3,0
17,T52,deep,1,115,16,74,deep,4,1,0
17,T53,admin,2,54,18,49,deep,0,1,0
17,T54,deep,2,40,11,131,admin,4,3,0
17,T55,routine,5,95,21,71,deep,2,3,0
17,T56,admin,3,16,7,160,routine,1,2,0
17,T57,creative,3,91,9,150,admin,1,1,0
17,T58,routine,1,65,18,123,creative,2,2,0
17,T59,deep,2,19,16,39,routine,2,1,0
17,T60,deep,5,83,18,169,deep,3,1,0
17,T61,routine,1,37,9,150,deep,2,1,0
17,T62,deep,5,28,6,44,routine,2,1,0
17,T63,routine,1,80,21,13,deep,1,1,1
17,T64,creative,4,42,20,125,routine,3,2,0
17,T65,creative,4,82,9,121,creative,1,1,0
17,T66,creative,1,113,9,115,creative,1,1,0
17,T67,routine,5,115,21,75,creative,1,1,0
17,T68,routine,5,67,11,162,routine,4,1,0
17,T69,deep,4,114,20,126,routine,3,3,1
17,T70,admin,1,88,6,172,deep,1,2,1
17,T71,creative,4,72,17,102,admin,3,3,0
17,T72,deep,4,75,19,54,creative,2,1,0
17,T73,creative,2,14,8,135,deep,2,1,0
17,T74,routine,5,23,21,4,creative,4,1,0
17,T75,deep,3,41,11,48,routine,1,1,0
17,T76,deep,3,101,9,134,deep,1,3,0
17,T77,creative,1,34,8,179,deep,1,3,1
17,T78,routine,1,62,22,111,creative,2,3,0
17,T79,creative,5,11,9,161,routine,1,2,0
17,T80,creative,5,114,11,162,creative,2,3,0
17,T81,routine,4,79,19,74,creative,2,3,0
17,T82,admin,3,79,13,49,routine,3,1,0
17,T83,creative,5,78,6,116,admin,4,1,0
17,T84,routine,1,33,21,141,creative,4,3,0
17,T85,creative,3,25,9,153,routine,0,2,0
17,T86,routine,3,36,7,9,creative,2,1,0
17,T87,creative,4,89,22,131,routine,2,2,0
17,T88,creative,4,69,21,42,creative,3,2,0
17,T89,routine,4,43,19,11,creative,1,2,0
17,T90,creative,1,77,11,46,routine,0,2,0
17,T91,deep,4,28,7,26,creative,5,2,0
17,T92,deep,4,93,16,126,deep,2,1,0
17,T93,deep,5,30,21,25,deep,1,2,0
17,T94,deep,1,24,22,136,deep,1,3,0
17,T95,deep,3,109,16,118,deep,1,1,0
17,T96,deep,5,70,9,39,deep,3,1,0
17,T97,deep,2,33,8,176,deep,2,1,0
17,T98,routine,5,114,14,5,deep,4,3,0
17,T99,admin,1,12,8,127,routine,0,2,0
17,T100,creative,1,108,9,103,admin,6,1,0
17,T101,admin,4,98,12,176,creative,4,2,1
17,T102,routine,4,63,6,5,admin,1,1,0
17,T103,deep,1,11,12,174,routine,4,1,0
17,T104,admin,5,70,16,17,deep,3,3,0
17,T105,creative,5,38,18,75,admin,2,3,0
17,T106,routine,2,15,21,57,creative,0,1,0
17,T107,deep,4,50,21,69,routine,2,3,0
17,T108,creative,3,85,6,95,deep,1,1,0
17,T109,admin,2,53,16,104,creative,1,1,0
17,T110,creative,1,88,20,177,admin,2,1,0
17,T111,routine,5,102,19,121,creative,3,2,0
17,T112,creative,4,19,14,52,routine,1,3,0
17,T113,deep,3,13,12,125,creative,2,3,0
17,T114,deep,4,57,10,70,deep,6,2,0
17,T115,deep,1,100,17,150,deep,0,3,1
17,T116,deep,5,69,15,143,deep,0,2,0
17,T117,admin,5,87,13,133,deep,4,2,0
17,T118,admin,1,68,20,124,admin,2,2,0
17,T119,admin,1,25,11,46,admin,1,3,1
17,T120,admin,5,54,20,40,admin,4,2,0
17,T121,creative,4,112,21,0,admin,0,3,1
17,T122,creative,5,24,17,3,creative,4,1,0
17,T123,deep,1,95,13,164,creative,0,1,0
17,T124,admin,5,22,17,109,deep,2,3,0
17,T125,creative,4,68,13,5,admin,1,2,0
17,T126,admin,1,12,12,87,creative,0,3,1
17,T127,deep,3,45,22,85,admin,2,2,1
17,T128,deep,2,52,21,30,deep,1,1,0
17,T129,admin,2,115,6,156,deep,2,3,0
17,T130,admin,4,34,15,27,admin,2,2,0
17,T131,routine,5,20,22,129,admin,2,1,1
17,T132,admin,5,11,16,30,routine,2,2,0
17,T133,admin,2,85,22,45,admin,1,1,0
17,T134,routine,5,95,17,32,admin,1,3,0
17,T135,creative,5,96,9,154,routine,3,1,0
17,T136,admin,3,75,7,0,creative,2,1,0
17,T137,routine,3,78,17,43,admin,1,1,0
17,T138,deep,4,52,14,69,routine,3,3,0
17,T139,routine,2,41,21,47,deep,4,2,0
17,T140,deep,3,52,11,71,routine,3,2,0
17,T141,admin,4,51,7,165,deep,2,2,0
17,T142,creative,2,71,14,98,admin,1,2,0
17,T143,admin,3,92,22,148,creative,5,1,0
17,T144,creative,4,91,22,83,admin,2,3,0
17,T145,creative,2,87,20,152,creative,2,3,0
17,T146,deep,4,91,15,177,creative,2,3,0
17,T147,creative,4,38,13,25,deep,1,1,0
17,T148,routine,4,100,8,123,creative,1,2,0
17,T149,deep,5,106,13,29,routine,2,3,0
17,T150,creative,5,89,20,10,deep,2,1,0
17,T151,admin,4,20,15,2,creative,1,2,0
17,T152,creative,2,77,16,57,admin,2,2,0
17,T153,deep,1,15,17,151,creative,5,1,0
17,T154,admin,1,52,12,125,deep,2,2,0
17,T155,creative,2,114,8,131,admin,3,2,0
17,T156,creative,4,55,6,115,creative,2,3,0
17,T157,deep,3,104,14,130,creative,2,3,0
17,T158,creative,2,10,18,39,deep,4,3,0
17,T159,creative,4,63,14,96,creative,1,3,0
17,T160,admin,5,10,20,152,creative,2,1,0
17,T161,deep,3,79,11,128,admin,1,2,0
17,T162,admin,4,83,19,51,deep,1,3,0
17,T163,routine,1,12,6,0,admin,3,1,0
17,T164,routine,2,65,12,116,routine,2,3,0
17,T165,routine,1,67,11,79,routine,2,3,1
17,T166,admin,3,108,9,101,routine,1,1,0
17,T167,admin,4,77,7,43,admin,0,1,0
17,T168,routine,5,105,19,174,admin,4,2,0
17,T169,admin,5,19,21,94,routine,4,1,1
17,T170,routine,3,89,8,100,admin,0,1,0
17,T171,admin,5,119,16,60,routine,1,2,0
17,T172,deep,1,87,20,138,admin,2,1,0
17,T173,deep,5,42,13,16,deep,3,3,0
17,T174,creative,5,94,8,27,deep,1,2,0
17,T175,deep,5,61,19,105,creative,2,2,0
17,T176,routine,3,25,10,90,deep,3,3,0
17,T177,deep,5,81,10,139,routine,2,3,0
17,T178,admin,4,27,13,31,deep,2,3,0
17,T179,deep,2,94,12,153,admin,1,3,0
17,T180,admin,2,81,21,84,deep,3,2,0
17,T181,routine,4,118,6,6,admin,2,3,0
17,T182,admin,1,50,19,57,routine,1,1,0
17,T183,routine,4,13,7,131,admin,1,2,0
17,T184,creative,3,92,16,116,routine,3,3,0
17,T185,deep,5,104,22,109,creative,5,2,0
17,T186,deep,3,119,11,154,deep,1,2,0
17,T187,creative,3,69,13,127,deep,2,1,0
17,T188,routine,1,82,9,72,creative,2,1,1
17,T189,deep,5,72,22,126,routine,2,3,0
17,T190,admin,3,62,18,89,deep,2,1,0
17,T191,deep,5,117,16,86,admin,2,2,0
17,T192,deep,5,51,6,107,deep,1,3,0
17,T193,deep,2,43,17,67,deep,5,3,0
17,T194,routine,1,83,16,134,deep,1,3,0
17,T195,deep,4,118,8,161,routine,7,1,1
17,T196,deep,4,36,10,174,deep,5,2,0
17,T197,creative,4,106,7,25,deep,1,2,0
17,T198,deep,2,98,19,146,creative,4,2,0
17,T199,creative,1,103,9,91,deep,2,1,0
18,T0,creative,5,16,10,172,routine,5,3,0
18,T1,routine,1,89,12,15,creative,3,3,0
18,T2,routine,2,49,15,63,routine,1,1,0
18,T3,routine,5,70,22,165,routine,3,2,0
18,T4,deep,1,99,16,122,routine,3,3,1
18,T5,admin,2,82,6,89,deep,4,1,0
18,T6,admin,2,110,16,68,admin,3,2,0
18,T7,deep,2,63,16,92,admin,2,1,0
18,T8,admin,1,116,16,101,deep,4,1,0
18,T9,admin,1,78,20,174,admin,1,1,0
18,T10,creative,1,65,14,21,admin,0,2,0
18,T11,creative,5,21,8,168,creative,1,2,0
18,T12,admin,3,69,7,118,creative,1,3,1
18,T13,creative,2,25,21,105,admin,2,1,0
18,T14,routine,3,11,6,84,creative,1,2,0
18,T15,routine,3,62,10,24,routine,2,1,0
18,T16,deep,2,49,19,94,routine,5,3,1
18,T17,deep,2,36,7,69,deep,3,3,0
18,T18,creative,1,56,10,47,deep,2,1,0
18,T19,routine,4,86,13,138,creative,2,2,0
18,T20,routine,3,34,13,24,routine,4,3,1
18,T21,creative,5,31,19,108,routine,4,2,0
18,T22,deep,1,27,13,88,creative,1,1,0
18,T23,routine,4,115,13,45,deep,1,2,0
18,T24,routine,4,44,18,148,routine,4,3,0
18,T25,creative,4,100,22,37,routine,1,3,0
18,T26,creative,3,91,16,15,creative,1,2,0
18,T27,creative,1,70,19,148,creative,2,3,0
18,T28,creative,1,69,9,133,creative,4,3,1
18,T29,routine,4,77,22,64,creative,2,2,0
18,T30,creative,5,105,13,149,routine,1,1,0
18,T31,admin,3,36,22,167,creative,2,3,0
18,T32,deep,5,104,16,166,admin,1,2,0
18,T33,admin,4,18,12,152,deep,3,1,0
18,T34,routine,3,55,13,82,admin,2,2,0
18,T35,admin,1,56,13,28,routine,3,3,1
18,T36,routine,5,83,12,136,admin,5,2,0
18,T37,creative,3,80,15,146,routine,2,2,0
18,T38,admin,1,20,13,90,creative,1,3,0
18,T39,deep,5,42,15,4,admin,2,2,0
18,T40,admin,1,14,19,134,deep,5,1,0
18,T41,admin,5,73,13,3,admin,1,1,0
18,T42,deep,5,78,22,30,admin,0,3,0
18,T43,deep,5,86,17,126,deep,1,1,1
18,T44,creative,5,29,9,164,deep,1,3,0
18,T45,admin,1,88,6,40,creative,0,2,0
18,T46,deep,2,40,11,70,admin,2,1,0
18,T47,creative,1,108,21,143,deep,3,3,0
18,T48,routine,3,61,12,138,creative,0,2,0
18,T49,routine,2,64,16,106,routine,0,1,0
18,T50,admin,5,52,15,23,routine,5,1,1
18,T51,deep,2,76,22,114,admin,1,3,0
18,T52,deep,3,39,11,70,deep,0,1,0
18,T53,admin,3,105,17,67,deep,1,3,0
18,T54,deep,3,88,14,179,admin,3,3,0
18,T55,creative,5,111,20,179,deep,4,1,0
18,T56,admin,2,28,17,29,creative,2,1,1
18,T57,admin,5,33,12,50,admin,1,1,0
18,T58,routine,2,33,15,53,admin,2,3,0
18,T59,creative,1,84,22,138,routine,1,1,0
18,T60,routine,5,70,9,55,creative,0,3,0
18,T61,routine,3,117,18,160,routine,1,1,0
18,T62,creative,1,83,7,78,routine,4,2,0
18,T63,admin,2,10,7,25,creative,1,2,0
18,T64,routine,4,105,10,120,admin,0,2,0
18,T65,admin,4,27,15,22,routine,2,3,1
18,T66,admin,3,114,16,65,admin,4,2,0
18,T67,routine,1,71,17,100,admin,1,1,0
18,T68,deep,1,98,20,6,routine,3,3,1
18,T69,creative,3,14,18,61,deep,6,3,0
18,T70,admin,1,101,9,70,creative,2,2,0
18,T71,creative,1,34,7,135,admin,0,2,0
18,T72,deep,2,96,6,104,creative,0,3,0
18,T73,creative,2,14,22,106,deep,4,1,0
18,T74,creative,4,59,12,59,creative,7,3,0
18,T75,deep,4,18,11,133,creative,4,2,0
18,T76,routine,4,30,6,113,deep,1,2,0
18,T77,routine,3,83,19,134,routine,1,2,0
18,T78,deep,3,41,18,26,routine,0,3,1
18,T79,routine,4,17,21,175,deep,0,1,0
18,T80,creative,5,110,17,70,routine,1,1,0
18,T81,admin,1,109,16,111,creative,1,3,0
18,T82,creative,3,31,11,36,admin,1,1,1
18,T83,admin,1,33,13,104,creative,2,1,0
18,T84,admin,1,110,19,13,admin,2,2,0
18,T85,creative,4,116,7,161,admin,4,1,0
18,T86,routine,1,89,7,34,creative,3,1,0
18,T87,routine,3,79,15,13,routine,2,2,0
18,T88,routine,1,55,18,93,routine,2,2,0
18,T89,admin,5,83,14,26,routine,1,1,0
18,T90,creative,4,54,18,22,admin,3,2,0
18,T91,routine,1,39,6,129,creative,0,1,1
18,T92,admin,5,26,19,115,routine,1,1,0
18,T93,deep,2,27,10,39,admin,3,3,0
18,T94,admin,1,115,20,145,deep,0,3,1
18,T95,creative,2,42,17,165,admin,2,1,0
18,T96,routine,4,110,10,38,creative,4,3,0
18,T97,admin,5,83,14,119,routine,2,1,0
18,T98,admin,1,74,14,66,admin,2,3,0
18,T99,admin,4,60,14,59,admin,3,3,0
18,T100,deep,1,12,7,25,admin,2,1,1
18,T101,routine,2,16,6,1,deep,1,1,0
18,T102,routine,2,48,6,72,routine,3,2,0
18,T103,deep,2,63,11,166,routine,1,1,0
18,T104,admin,4,25,21,86,deep,1,2,0
18,T105,routine,2,23,19,172,admin,3,2,0
18,T106,routine,5,38,18,19,routine,0,1,0
18,T107,deep,5,112,10,42,routine,2,3,0
18,T108,admin,1,46,22,34,deep,3,2,0
18,T109,routine,4,70,18,94,admin,1,3,0
18,T110,creative,3,38,16,52,routine,2,2,0
18,T111,routine,2,88,10,47,creative,4,1,0
18,T112,admin,2,113,17,176,routine,2,3,1
18,T113,admin,2,72,22,58,admin,0,2,1
18,T114,creative,2,26,19,105,admin,1,2,0
18,T115,routine,3,28,11,152,creative,1,2,0
18,T116,creative,1,68,8,142,routine,6,1,0
18,T117,routine,3,51,17,164,creative,1,1,0
18,T118,routine,5,96,8,143,routine,3,1,0
18,T119,deep,5,15,6,71,routine,5,3,0
18,T120,deep,3,76,6,150,deep,0,2,1
18,T121,admin,2,90,14,113,deep,1,3,0
18,T122,admin,2,117,13,92,admin,2,3,0
18,T123,creative,1,35,11,80,admin,2,2,0
18,T124,routine,2,15,15,55,creative,1,2,0
18,T125,creative,2,19,7,47,routine,1,1,0
18,T126,creative,4,86,11,74,creative,1,3,1
18,T127,creative,2,116,22,133,creative,1,1,0
18,T128,deep,2,113,10,171,creative,5,1,0
18,T129,deep,2,62,7,81,deep,1,3,0
18,T130,admin,3,103,13,106,deep,2,2,0
18,T131,deep,2,21,6,166,admin,4,2,0
18,T132,deep,5,97,18,47,deep,1,1,0
18,T133,routine,2,91,16,31,deep,4,3,1
18,T134,routine,5,75,14,33,routine,0,2,0
18,T135,admin,4,27,17,102,routine,5,1,0
18,T136,deep,3,14,18,161,admin,0,3,0
18,T137,creative,4,47,18,124,deep,2,1,0
18,T138,routine,3,13,13,143,creative,1,2,1
18,T139,routine,1,11,18,170,routine,1,3,1
18,T140,routine,2,15,19,117,routine,1,2,0
18,T141,creative,5,118,14,28,routine,1,1,0
18,T142,routine,1,46,11,44,creative,4,2,1
18,T143,deep,2,62,14,100,routine,1,3,0
18,T144,admin,5,21,17,80,deep,1,3,0
18,T145,routine,5,46,10,144,admin,0,1,0
18,T146,routine,1,116,11,44,routine,2,3,0
18,T147,deep,1,67,18,162,routine,1,1,0
18,T148,admin,3,63,9,126,deep,1,3,0
18,T149,deep,4,75,12,155,admin,1,2,0
18,T150,deep,4,84,6,90,deep,2,3,0
18,T151,deep,2,31,15,67,deep,2,2,0
18,T152,deep,3,50,21,95,deep,0,1,0
18,T153,deep,1,79,7,70,deep,1,1,1
18,T154,admin,5,83,9,24,deep,1,3,0
18,T155,routine,1,56,9,154,admin,1,2,1
18,T156,admin,1,119,18,152,routine,3,1,0
18,T157,deep,1,111,8,168,admin,1,3,0
18,T158,admin,1,107,9,33,deep,0,1,1
18,T159,creative,4,15,9,152,admin,2,2,0
18,T160,admin,2,93,18,110,creative,1,3,1
18,T161,creative,4,74,7,160,admin,3,3,0
18,T162,admin,3,106,18,141,creative,0,1,0
18,T163,deep,4,94,17,109,admin,3,1,0
18,T164,routine,3,114,7,77,deep,3,1,0
18,T165,admin,1,15,8,104,routine,4,1,0
18,T166,routine,2,89,9,7,admin,2,2,1
18,T167,admin,1,20,7,54,routine,1,3,1
18,T168,admin,2,112,11,96,admin,0,1,0
18,T169,creative,5,80,13,151,admin,1,2,0
18,T170,deep,2,78,19,152,creative,3,2,0
18,T171,creative,3,50,12,62,deep,2,3,0
18,T172,admin,3,66,15,16,creative,1,2,0
18,T173,creative,5,84,16,47,admin,0,3,0
18,T174,deep,4,77,10,82,creative,1,3,0
18,T175,deep,2,23,18,87,deep,2,3,1
18,T176,creative,3,26,12,122,deep,1,1,0
18,T177,deep,3,93,10,8,creative,2,3,0
18,T178,creative,2,47,9,84,deep,2,1,0
18,T179,routine,4,81,10,60,creative,2,3,0
18,T180,deep,4,107,13,123,routine,3,2,0
18,T181,admin,3,35,17,126,deep,4,1,0
18,T182,deep,1,91,15,153,admin,2,1,0
18,T183,deep,2,19,19,153,deep,5,2,0
18,T184,creative,5,43,12,32,deep,2,2,0
18,T185,routine,5,62,19,47,creative,1,2,0
18,T186,deep,4,68,8,159,routine,1,2,1
18,T187,creative,4,53,19,40,deep,1,2,0
18,T188,routine,3,10,6,30,creative,3,2,0
18,T189,deep,1,116,7,94,routine,0,1,0
18,T190,deep,4,79,12,18,deep,2,3,1
18,T191,admin,5,32,10,125,deep,2,3,0
18,T192,routine,5,22,9,8,admin,3,1,0
18,T193,admin,2,114,15,0,routine,5,2,0
18,T194,deep,4,74,17,106,admin,3,2,0
18,T195,admin,4,76,20,10,deep,1,2,0
18,T196,admin,5,42,10,122,admin,4,1,0
18,T197,routine,2,100,21,144,admin,3,3,1
18,T198,admin,2,93,7,91,routine,1,1,1
18,T199,creative,5,32,19,1,admin,1,1,0
19,T0,admin,2,12,18,12,routine,2,3,0
19,T1,creative,5,17,7,152,admin,2,1,0
19,T2,admin,2,68,19,132,creative,0,2,0
19,T3,admin,4,47,17,151,admin,1,3,0
19,T4,deep,1,88,17,108,admin,5,2,0
19,T5,deep,5,112,8,56,deep,2,2,0
19,T6,admin,2,97,21,43,deep,1,3,0
19,T7,routine,5,50,7,38,admin,0,1,0
19,T8,creative,4,79,17,175,routine,2,2,0
19,T9,deep,4,114,14,106,creative,4,1,0
19,T10,creative,3,117,9,169,deep,3,1,1
19,T11,admin,2,106,20,117,creative,1,1,0
19,T12,creative,3,117,20,141,admin,0,1,0
19,T13,deep,2,12,19,133,creative,4,2,0
19,T14,admin,3,64,14,61,deep,3,3,1
19,T15,admin,4,93,11,58,admin,0,3,1
19,T16,routine,2,26,13,65,admin,0,1,0
19,T17,routine,4,76,9,56,routine,5,2,1
19,T18,routine,2,119,22,147,routine,1,2,0
19,T19,routine,1,17,19,57,routine,3,2,1
19,T20,routine,4,85,7,37,routine,3,1,0
19,T21,routine,3,47,22,40,routine,2,2,0
19,T22,creative,4,57,22,25,routine,2,3,0
19,T23,admin,1,69,14,43,creative,1,1,0
19,T24,creative,5,39,21,178,admin,2,3,0
19,T25,creative,5,10,6,114,creative,1,2,0
19,T26,routine,3,105,15,62,creative,3,3,0
19,T27,admin,1,93,10,43,routine,2,1,1
19,T28,routine,5,69,7,46,admin,2,2,0
19,T29,admin,4,49,9,148,routine,0,2,0
19,T30,deep,5,95,22,55,admin,4,2,0
19,T31,creative,1,70,20,91,deep,1,1,1
19,T32,creative,4,92,18,124,creative,1,3,0
19,T33,admin,4,34,22,38,creative,2,2,0
19,T34,admin,4,92,19,124,admin,0,1,0
19,T35,deep,5,95,11,63,admin,5,1,0
19,T36,routine,4,102,22,59,deep,2,1,0
19,T37,routine,1,117,20,58,routine,1,3,0
19,T38,creative,3,113,21,87,routine,3,1,0
19,T39,routine,2,88,20,148,creative,1,2,0
19,T40,deep,4,48,14,145,routine,2,3,0
19,T41,admin,3,88,17,1,deep,0,1,0
19,T42,deep,4,54,10,6,admin,5,3,0
19,T43,routine,2,94,14,178,deep,4,1,0
19,T44,deep,3,19,18,125,routine,2,2,0
19,T45,routine,2,71,13,83,deep,1,1,0
19,T46,deep,5,109,8,135,routine,2,3,0
19,T47,deep,1,85,9,27,deep,4,3,0
19,T48,routine,1,111,15,21,deep,0,3,0
19,T49,admin,1,85,22,149,routine,1,2,0
19,T50,admin,4,68,21,4,admin,3,3,1
19,T51,admin,4,51,16,141,admin,3,1,0
19,T52,deep,3,99,9,133,admin,1,2,0
19,T53,deep,4,49,17,168,deep,3,1,0
19,T54,creative,1,81,10,65,deep,2,3,0
19,T55,routine,3,55,15,31,creative,1,1,0
19,T56,admin,2,74,6,87,routine,0,3,1
19,T57,creative,4,32,11,161,admin,1,2,0
19,T58,creative,1,61,22,50,creative,2,3,0
19,T59,deep,4,68,18,61,creative,1,3,1
19,T60,creative,2,22,12,76,deep,3,2,1
19,T61,routine,3,28,17,116,creative,0,2,0
19,T62,admin,3,18,11,128,routine,2,3,0
19,T63,deep,3,37,10,161,admin,0,1,0
19,T64,deep,4,29,22,98,deep,3,1,0
19,T65,creative,4,44,11,90,deep,2,3,0
19,T66,deep,2,16,10,88,creative,0,1,1
19,T67,creative,1,69,22,80,deep,1,3,0
19,T68,deep,1,29,20,146,creative,2,1,1
19,T69,creative,1,14,10,24,deep,2,1,0
19,T70,deep,4,96,11,45,creative,3,2,0
19,T71,admin,1,116,16,37,deep,2,1,0
19,T72,creative,4,113,13,15,admin,0,3,1
19,T73,creative,2,119,18,43,creative,1,3,1
19,T74,deep,1,95,12,108,creative,4,2,0
19,T75,routine,3,76,22,31,deep,0,1,0
19,T76,creative,1,115,10,68,routine,4,1,0
19,T77,admin,2,45,7,158,creative,0,3,0
19,T78,creative,1,117,6,9,admin,1,1,0
19,T79,admin,2,78,15,115,creative,0,2,0
19,T80,admin,1,47,10,26,admin,2,2,0
19,T81,routine,1,114,17,141,admin,1,3,1
19,T82,admin,1,68,14,118,routine,2,2,1
19,T83,routine,5,57,13,127,admin,2,2,0
19,T84,routine,2,16,8,147,routine,2,2,0
19,T85,deep,1,87,16,31,routine,2,1,0
19,T86,routine,1,115,6,96,deep,3,2,1
19,T87,routine,2,77,8,91,routine,2,1,0
19,T88,deep,3,33,16,100,routine,2,3,0
19,T89,deep,3,96,11,146,deep,3,2,0
19,T90,creative,1,111,9,173,deep,5,1,1
19,T91,deep,4,44,7,35,creative,1,2,0
